id,date,user,pc,activity
{J0S9-Z7FT60SG-3018GMSM},1/5/2010 18:22,AEM0084,PC-4517,Remove
{A5X7-T3LJ92IG-8802WWZL},1/5/2010 8:55,HCH0089,PC-2597,Insert
{H1X1-D8BJ02NG-9294XLYN},1/5/2010 9:33,HCH0089,PC-2597,Remove
{M4G0-O4XB26NW-5229WFIF},1/5/2010 10:26,HCH0089,PC-2597,Insert
{K7I0-O7BQ77VK-3686TWYW},1/5/2010 10:50,HCH0089,PC-2597,Remove
{X3I1-B1AO65FN-2666KAXI},1/5/2010 11:33,HCH0089,PC-2597,Insert
{T0D1-Y1DR59LQ-5620BGCG},1/5/2010 11:36,HCH0089,PC-2597,Remove
{L5T6-A5CC20DG-2535BFSV},1/5/2010 13:20,HCH0089,PC-2597,Insert
{P9T3-N6IC70LD-7944ZCGN},1/5/2010 14:41,HCH0089,PC-2597,Remove
{D3A6-E5CY86CO-3900QYZK},1/5/2010 15:59,HCH0089,PC-2597,Insert
{F7I6-P2NF60HS-6181PUVY},1/5/2010 17:00,HCH0089,PC-2597,Remove
{A2C3-F1RZ14GM-4391GOXQ},1/5/2010 17:00,HCH0089,PC-2597,Insert
{Z2X2-R0SS74EA-0839YXZN},1/5/2010 18:22,HCH0089,PC-2597,Remove
{T1G7-L1OC07IW-0371KLVA},1/5/2010 8:32,WAW0096,PC-8554,Insert
{U1X4-J4EZ39YJ-9262HNWP},1/5/2010 13:03,WAW0096,PC-8554,Remove
{A1A4-P9UZ92CS-4200DQLQ},1/5/2010 9:38,MER0099,PC-6921,Insert
{P7P5-O6MT78WQ-0629PLZM},1/5/2010 10:06,MER0099,PC-6921,Remove
{O8E8-H6MS14LS-8564ZILD},1/5/2010 10:28,MER0099,PC-6921,Insert
{F9V2-L3PL49SB-6887UEPT},1/5/2010 10:48,MER0099,PC-6921,Remove
{P9U1-J2ST24SF-1589QOUB},1/5/2010 13:21,MER0099,PC-6921,Insert
{X1E1-Z3VD89LH-1788ZDVA},1/5/2010 13:26,MER0099,PC-6921,Remove
{V1X5-H4TA49EJ-5008QCES},1/5/2010 13:39,MER0099,PC-6921,Insert
{Y7R0-D6FQ37MG-4527EZHU},1/5/2010 15:37,MER0099,PC-6921,Remove
{J9M1-X7QQ32OE-0366FRPB},1/5/2010 16:02,MER0099,PC-6921,Insert
{Q3S4-Z4EM44NC-2007JOYR},1/5/2010 16:47,MER0099,PC-6921,Remove
{Q1T4-G4IA69KJ-0849FLVG},1/5/2010 18:15,MER0099,PC-6921,Insert
{S6T2-T5GL74HB-6131BOOY},1/5/2010 18:59,MER0099,PC-6921,Remove
{C8R4-H6HA49DY-3039VSPG},1/5/2010 6:48,BKM0103,PC-8475,Insert
{Z0Q0-B3WY22JW-1686BPJB},1/5/2010 6:55,BKM0103,PC-8475,Remove
{T2V7-X1ZC18AU-5211PKQG},1/5/2010 10:08,BKM0103,PC-8475,Insert
{H0H0-C8VV88EE-9916NPEK},1/5/2010 11:03,BKM0103,PC-8475,Remove
{Q4T0-G8TX38AK-4065HBJA},1/5/2010 11:11,BKM0103,PC-8475,Insert
{Q4G0-U3GW65DY-5925CWGA},1/5/2010 11:15,BKM0103,PC-8475,Remove
{B2H7-T9UM07EA-9857ZQWQ},1/5/2010 11:16,BKM0103,PC-8475,Insert
{O5M8-A4SP65SF-2619KHNT},1/5/2010 11:20,BKM0103,PC-8475,Remove
{B9Q3-C8QP52RR-4730MZXX},1/5/2010 11:25,BKM0103,PC-8475,Insert
{O9A6-S0MA45KN-0073HTZH},1/5/2010 11:29,BKM0103,PC-8475,Remove
{W7U2-O1AA09LY-8864JDCK},1/5/2010 14:47,BKM0103,PC-8475,Insert
{T2M3-R4US02VD-0249HXEV},1/5/2010 14:51,BKM0103,PC-8475,Remove
{E0L3-B3DV46QG-2712DATC},1/5/2010 14:54,BKM0103,PC-8475,Insert
{Q7K4-U2DY20ML-7889UXZQ},1/5/2010 15:38,BKM0103,PC-8475,Remove
{D9W4-P4QV90KM-5196ULGZ},1/5/2010 15:48,BKM0103,PC-8475,Insert
{C2P1-B2JF28DB-0864OGTI},1/5/2010 15:57,BKM0103,PC-8475,Remove
{J2D3-K6NY64ZF-8205FONO},1/5/2010 8:45,CMH0106,PC-7948,Insert
{U2W1-H5XW46OH-0268AUYY},1/5/2010 8:49,CMH0106,PC-7948,Remove
{G3N7-D1RB05BY-3885GOYO},1/5/2010 8:55,CMH0106,PC-7948,Insert
{B0G3-Q2ID01WI-6920PTAR},1/5/2010 10:45,CMH0106,PC-7948,Remove
{G3N9-Z7EQ46II-5883LYTY},1/5/2010 12:05,CMH0106,PC-7948,Insert
{Q6C2-Y1AT26WA-2985YLEZ},1/5/2010 12:05,CMH0106,PC-7948,Remove
{B1X1-M9SX73OC-8403SKTC},1/5/2010 12:14,CMH0106,PC-7948,Insert
{W1G2-W1GP01ZW-3029GGBC},1/5/2010 12:42,CMH0106,PC-7948,Remove
{A4E3-I2YH45CS-8493ADJO},1/5/2010 12:56,CMH0106,PC-7948,Insert
{Y4L4-X2QY88TP-2258LZRJ},1/5/2010 13:43,CMH0106,PC-7948,Remove
{T3L7-K4UF74IF-5567DGWU},1/5/2010 14:56,CMH0106,PC-7948,Insert
{Z9H5-R9OL69FS-7072SIDQ},1/5/2010 15:05,CMH0106,PC-7948,Remove
{Z1P3-S9ES10QH-7077UAZL},1/5/2010 15:14,CMH0106,PC-7948,Insert
{J5Y9-G8XT51IV-6503BTSI},1/5/2010 15:27,CMH0106,PC-7948,Remove
{U4N9-H2NE37PH-8985ABAJ},1/5/2010 16:12,CMH0106,PC-7948,Insert
{G0Z0-K4KM40OF-1193CNHD},1/5/2010 17:09,CMH0106,PC-7948,Remove
{Z9G3-L5TU01UR-9084WYAQ},1/5/2010 17:52,CMH0106,PC-7948,Insert
{W7L5-S3AR96DR-3738BOYB},1/5/2010 17:54,CMH0106,PC-7948,Remove
{Z1V8-T7FB79KI-2843RLMX},1/5/2010 7:07,BBH0109,PC-6132,Insert
{F9C3-H3IS07OJ-6952ZXAS},1/5/2010 7:35,BBH0109,PC-6132,Remove
{L2Q5-T4YZ83MJ-9751AFFF},1/5/2010 7:47,BBH0109,PC-6132,Insert
{U3T9-H9BG92YG-6026IANI},1/5/2010 8:35,BBH0109,PC-6132,Remove
{Y6I3-R4CM27RL-0537ITLN},1/5/2010 8:56,BBH0109,PC-6132,Insert
{A3Y7-V1ZG84IL-7364CKPO},1/5/2010 9:04,BBH0109,PC-6132,Remove
{S1Y2-M9QN52AV-3327JTQM},1/5/2010 9:51,BBH0109,PC-6132,Insert
{Y3O4-R9UZ61EY-1002CQDG},1/5/2010 9:52,BBH0109,PC-6132,Remove
{E5T6-U0HZ01OJ-8995JOYJ},1/5/2010 10:03,BBH0109,PC-6132,Insert
{I6C1-A2DW90VU-1203HGTP},1/5/2010 11:45,BBH0109,PC-6132,Remove
{E6G2-R0AV33TS-4385JRRN},1/5/2010 12:28,BBH0109,PC-6132,Insert
{B7T4-E8RT97GD-4466NWAU},1/5/2010 12:59,BBH0109,PC-6132,Remove
{Y8E9-J6HB12MX-9860HODT},1/5/2010 13:26,BBH0109,PC-6132,Insert
{U5P5-B6OP54FL-2599NLKL},1/5/2010 13:31,BBH0109,PC-6132,Remove
{U7J3-H1VM23ZN-7892UYKJ},1/5/2010 13:40,BBH0109,PC-6132,Insert
{C6E6-R2QB46EI-1734GXUD},1/5/2010 13:53,BBH0109,PC-6132,Remove
{X3O1-A7PQ90UG-6893RECQ},1/5/2010 13:56,BBH0109,PC-6132,Insert
{C2N9-J1EC12QU-0558UGGX},1/5/2010 14:32,BBH0109,PC-6132,Remove
{Y8C8-M9SU94LM-8568HYJF},1/5/2010 14:33,BBH0109,PC-6132,Insert
{F3Z6-M0HO80RJ-7573UGGF},1/5/2010 15:38,BBH0109,PC-6132,Remove
{W8O1-D9KG74JS-8719VNAL},1/5/2010 10:39,PBB0119,PC-2515,Insert
{P1Q1-M9WU06ZZ-7717AZPM},1/5/2010 12:11,PBB0119,PC-2515,Remove
{H5Z0-V3WU26NJ-9100MRUK},1/5/2010 13:59,PBB0119,PC-2515,Insert
{X8Z9-J2QF13QO-9020WDWQ},1/5/2010 14:12,PBB0119,PC-2515,Remove
{G7P1-F1XZ75HR-7095CQGS},1/5/2010 14:56,PBB0119,PC-2515,Insert
{S7W2-G8KO30OE-2883JYCO},1/5/2010 17:30,PBB0119,PC-2515,Remove
{R2U8-F6SY48NH-3598RVMQ},1/5/2010 9:06,GIV0121,PC-1272,Insert
{R7X3-C6UZ89QA-2666DAKW},1/5/2010 9:17,GIV0121,PC-1272,Remove
{X4Q1-F2VR51WB-8459YYZW},1/5/2010 12:16,GIV0121,PC-1272,Insert
{Q6R5-Q3KH32JO-8846GFVR},1/5/2010 14:09,GIV0121,PC-1272,Remove
{H4O4-M4TF34ZK-4096JCPH},1/5/2010 16:16,GIV0121,PC-1272,Insert
{W7L4-C8SY27JJ-7849EWKS},1/5/2010 17:49,GIV0121,PC-1272,Remove
{I7T2-Y6CR77CK-1697JKNH},1/5/2010 18:06,GIV0121,PC-1272,Insert
{T9J4-N8HV32UJ-1205HRBJ},1/5/2010 18:27,GIV0121,PC-1272,Remove
{S1L3-M9SV32OJ-1198CCHX},1/5/2010 18:47,GIV0121,PC-1272,Insert
{W0L2-P2RY31YF-7147VKBL},1/5/2010 18:56,GIV0121,PC-1272,Remove
{J5A8-Z9UE71QV-7629MFYW},1/5/2010 9:21,SXH0146,PC-8239,Insert
{C1Y2-F6TM24JV-6367ZCFY},1/5/2010 9:45,SXH0146,PC-8239,Remove
{T8S2-I7JB36TE-5212OVCS},1/5/2010 10:00,SXH0146,PC-8239,Insert
{J8E8-B9HC22UR-5686LBXX},1/5/2010 10:55,SXH0146,PC-8239,Remove
{I8T9-U1PX15JG-6644PAQN},1/5/2010 11:41,SXH0146,PC-8239,Insert
{B3J5-C1IW67ET-2961TBKX},1/5/2010 11:42,SXH0146,PC-8239,Remove
{Y7J6-E4VH96SA-2744YXZX},1/5/2010 12:07,SXH0146,PC-8239,Insert
{P5O7-N8QT15HT-8213LGBO},1/5/2010 12:12,SXH0146,PC-8239,Remove
{Z6Y7-N1CA89TI-9869BNCH},1/5/2010 12:21,SXH0146,PC-8239,Insert
{O0K7-Y5VQ68MZ-7400RMWI},1/5/2010 12:23,SXH0146,PC-8239,Remove
{B0O7-W7DX97ZZ-9563XVSL},1/5/2010 14:05,SXH0146,PC-8239,Insert
{G5W4-L9EJ88LD-7776SITC},1/5/2010 14:24,SXH0146,PC-8239,Remove
{T4W9-S6CC02WB-5019NGHI},1/5/2010 14:26,SXH0146,PC-8239,Insert
{O2D6-S4GI54BO-7337SWVD},1/5/2010 14:55,SXH0146,PC-8239,Remove
{X9K7-A5AM07QF-6515IDHS},1/5/2010 15:38,SXH0146,PC-8239,Insert
{L9N4-B6LM28KZ-9948NIHP},1/5/2010 16:28,SXH0146,PC-8239,Remove
{B5Q0-K1HB71DS-0645KTVX},1/5/2010 16:49,SXH0146,PC-8239,Insert
{L1R8-J8EV02GV-5213YDXL},1/5/2010 17:06,SXH0146,PC-8239,Remove
{R8L8-K6IR25VQ-6219ORAI},1/5/2010 7:47,NEM0148,PC-6145,Insert
{Y2E7-Z0AQ31KR-9678MSJO},1/5/2010 8:48,NEM0148,PC-6145,Remove
{C5G1-E0LV66AK-7189SNNO},1/5/2010 9:02,NEM0148,PC-6145,Insert
{J3Q9-R0HL30SL-4124QMQK},1/5/2010 10:18,NEM0148,PC-6145,Remove
{Q6G2-S2YS23DK-2468EOKC},1/5/2010 11:05,NEM0148,PC-6145,Insert
{H9H7-T0JZ40NP-9693MEQV},1/5/2010 15:15,NEM0148,PC-6145,Remove
{U5K9-I6EV14PC-2563HTHI},1/5/2010 9:48,KBC0150,PC-3681,Insert
{U6D7-P3QF04ZV-1866MZUD},1/5/2010 10:04,KBC0150,PC-3681,Remove
{V1I5-C8IX31HJ-3046CJKE},1/5/2010 11:22,KBC0150,PC-3681,Insert
{W6S3-J2DU34KO-7441SLPY},1/5/2010 11:27,KBC0150,PC-3681,Remove
{W5M0-D8UA36OQ-8150DGUC},1/5/2010 12:18,KBC0150,PC-3681,Insert
{N8X7-N0SR29SA-0747LTHJ},1/5/2010 13:34,KBC0150,PC-3681,Remove
{J4U1-A1OT00JS-1522NIDE},1/5/2010 14:11,KBC0150,PC-3681,Insert
{W8Q4-D8WE47EF-2301TXEG},1/5/2010 14:24,KBC0150,PC-3681,Remove
{J6J2-H6AV68XV-1580ZFTG},1/5/2010 14:40,KBC0150,PC-3681,Insert
{N1P1-E5AX99YJ-2877ENFY},1/5/2010 15:04,KBC0150,PC-3681,Remove
{Z5N7-H5SH40FA-6844OZPZ},1/5/2010 15:24,KBC0150,PC-3681,Insert
{W7J8-S3PH60TI-7723SYTE},1/5/2010 15:32,KBC0150,PC-3681,Remove
{V6A7-B0DV46LQ-5175CICG},1/5/2010 16:13,KBC0150,PC-3681,Insert
{J6E6-E0FK19KQ-7289BVMT},1/5/2010 16:57,KBC0150,PC-3681,Remove
{B7S0-M3FC01KD-9735EMRD},1/5/2010 17:05,KBC0150,PC-3681,Insert
{K1O4-I0TA39QD-5530XBWJ},1/5/2010 17:15,KBC0150,PC-3681,Remove
{T8X0-I7NC77XP-2720BIEG},1/5/2010 17:26,KBC0150,PC-3681,Insert
{N4C7-M1MB92DJ-2811GCPU},1/5/2010 18:16,KBC0150,PC-3681,Remove
{X8U1-G3WX26NB-1171FPMR},1/5/2010 15:27,PJC0160,PC-7705,Insert
{S8K7-Y9DN72YO-3201PUYY},1/5/2010 16:37,PJC0160,PC-7705,Remove
{O5Z6-I4SE02SC-0088EMRY},1/5/2010 10:34,KRS0161,PC-5110,Insert
{Z1O2-C8CP85DC-2488SNJN},1/5/2010 10:41,KRS0161,PC-5110,Remove
{H6K6-C8OI30FX-3049YDLX},1/5/2010 11:26,KRS0161,PC-5110,Insert
{Y4S2-R2SH83KC-3397YJHZ},1/5/2010 11:28,KRS0161,PC-5110,Remove
{C2A9-W1EB36ZN-7042OPBI},1/5/2010 11:38,KRS0161,PC-5110,Insert
{D9G3-X0VG20WH-4491GINJ},1/5/2010 11:50,KRS0161,PC-5110,Remove
{G8A3-C2WA68QV-8982SLTP},1/5/2010 12:03,KRS0161,PC-5110,Insert
{F1S4-X5YM51CY-6640CPCO},1/5/2010 12:16,KRS0161,PC-5110,Remove
{Z8B1-N8DV14JI-8378RIIW},1/5/2010 12:58,KRS0161,PC-5110,Insert
{U4F5-T0RU10DU-3103ZHLO},1/5/2010 13:01,KRS0161,PC-5110,Remove
{O7P7-B6BZ30VS-5333RIVX},1/5/2010 13:51,KRS0161,PC-5110,Insert
{U2P5-B3UY00GO-4345UQYQ},1/5/2010 15:02,KRS0161,PC-5110,Remove
{S9Z7-H4QN62WC-3813QNVG},1/5/2010 15:22,KRS0161,PC-5110,Insert
{F1H8-T3EL71NO-5001HYAS},1/5/2010 15:55,KRS0161,PC-5110,Remove
{N2R1-L6EW84AQ-8976PUBV},1/5/2010 16:33,KRS0161,PC-5110,Insert
{M7N5-K1FQ23MQ-5791FYUF},1/5/2010 17:15,KRS0161,PC-5110,Remove
{C3M2-M5CN18XW-0298UBGB},1/5/2010 17:58,KRS0161,PC-5110,Insert
{B7P9-C3TT18TZ-1921OKYR},1/5/2010 18:00,KRS0161,PC-5110,Remove
{V6O8-J6OQ67TU-0832SFJO},1/5/2010 7:47,AGB0173,PC-9619,Insert
{V6C6-D9QG02UB-6945LWNY},1/5/2010 7:48,AGB0173,PC-9619,Remove
{W7T1-M0QU57MF-1364OOAN},1/5/2010 9:06,AGB0173,PC-9619,Insert
{L7N9-Q2JO20OQ-4417FPAK},1/5/2010 9:49,AGB0173,PC-9619,Remove
{E7T0-S2OO66EJ-9592HWIB},1/5/2010 11:29,AGB0173,PC-9619,Insert
{U8Z6-E6FQ38UK-2089GIZN},1/5/2010 12:07,AGB0173,PC-9619,Remove
{H7W5-Y5JM08YQ-0448RPUK},1/5/2010 13:28,AGB0173,PC-9619,Insert
{G2Z2-T4XJ06JF-4290AFAM},1/5/2010 13:53,AGB0173,PC-9619,Remove
{O3C2-Y9ZH32JI-7756XIKV},1/5/2010 14:33,AGB0173,PC-9619,Insert
{X8I1-Z7EI77TL-9265XJNS},1/5/2010 14:39,AGB0173,PC-9619,Remove
{F7Z2-W0QA53FW-8502DKRO},1/5/2010 14:45,AGB0173,PC-9619,Insert
{C1H3-Y7CN57LW-8324WBJH},1/5/2010 15:42,AGB0173,PC-9619,Remove
{G0Q7-B6BA83TQ-1818FQDO},1/5/2010 16:11,AGB0173,PC-9619,Insert
{S6F5-Q3GH00UL-9225QBRX},1/5/2010 16:36,AGB0173,PC-9619,Remove
{H5W8-I9HX29RF-8903JVWA},1/5/2010 16:51,AGB0173,PC-9619,Insert
{Y1V1-Z5GD99DP-2358CRLM},1/5/2010 16:58,AGB0173,PC-9619,Remove
{K5D9-J7EQ40TU-8458BRKP},1/5/2010 8:23,BRR0179,PC-7925,Insert
{H9Q7-U5FE08TC-5746MKTF},1/5/2010 9:09,BRR0179,PC-7925,Remove
{V7L5-X4KO88IG-1191WKSX},1/5/2010 9:12,BRR0179,PC-7925,Insert
{U0A4-Q5BB78QY-1719TJMS},1/5/2010 9:35,BRR0179,PC-7925,Remove
{O9C1-H5AP03GO-7002FXLP},1/5/2010 9:57,BRR0179,PC-7925,Insert
{U2P2-J6IT13UD-3636VJDP},1/5/2010 12:24,BRR0179,PC-7925,Remove
{G0U9-I6CN01OJ-6683IYKD},1/5/2010 12:54,BRR0179,PC-7925,Insert
{B4U6-X7DG30DM-6594QENZ},1/5/2010 14:17,BRR0179,PC-7925,Remove
{Z8R6-I3ID47RH-7178GNNF},1/5/2010 15:28,BRR0179,PC-7925,Insert
{F1W6-D4ZQ03WH-5733VQTQ},1/5/2010 15:34,BRR0179,PC-7925,Remove
{R1V1-J9KG88UR-0448VGYV},1/5/2010 17:00,BRR0179,PC-7925,Insert
{J8D5-G5DX85LR-2512VQMM},1/5/2010 17:38,BRR0179,PC-7925,Remove
{U2O2-M0WE73BS-5508BYRB},1/5/2010 17:42,BRR0179,PC-7925,Insert
{S1H7-L1SA28QH-4727FVNP},1/5/2010 17:49,BRR0179,PC-7925,Remove
{T9H8-Z2KE69LP-4105PAXF},1/5/2010 8:36,LPH0189,PC-3846,Insert
{O4T8-V0KO50IF-1131ZCLY},1/5/2010 9:35,LPH0189,PC-3846,Remove
{R0R7-S5AN26KQ-1601VHBY},1/5/2010 9:51,LPH0189,PC-3846,Insert
{Y6C1-D9QP93AM-2316FJBK},1/5/2010 10:40,LPH0189,PC-3846,Remove
{B9Y1-K5AD37TO-3154FSAT},1/5/2010 11:09,LPH0189,PC-3846,Insert
{I4E4-X1GI24ZA-5500SUXO},1/5/2010 12:16,LPH0189,PC-3846,Remove
{S2T2-F4IQ82BY-6701GNRL},1/5/2010 8:28,DHM0191,PC-2931,Insert
{X2A6-D1LI05FO-4246BIBO},1/5/2010 8:30,DHM0191,PC-2931,Remove
{J9I8-R3UY54TK-6786GNXL},1/5/2010 8:32,DHM0191,PC-2931,Insert
{G0P1-L0QA30UH-6751BQVW},1/5/2010 9:23,DHM0191,PC-2931,Remove
{C9T5-E9BX73TM-2732IBLI},1/5/2010 9:57,DHM0191,PC-2931,Insert
{G9G5-X6SD02VK-6032UCHL},1/5/2010 10:16,DHM0191,PC-2931,Remove
{B6E0-P2TF98LL-4490NCTL},1/5/2010 10:29,DHM0191,PC-2931,Insert
{I1X5-V2TD36PO-9181KQOB},1/5/2010 11:16,DHM0191,PC-2931,Remove
{H2B6-M9RI27FO-6990PNZB},1/5/2010 11:17,DHM0191,PC-2931,Insert
{M0V9-Z8NF57DD-5556RLMO},1/5/2010 11:34,DHM0191,PC-2931,Remove
{O4V3-U7YR21FF-4978KFRI},1/5/2010 11:38,DHM0191,PC-2931,Insert
{C2H6-J6HA86XV-8942IDOD},1/5/2010 12:04,DHM0191,PC-2931,Remove
{D7Z8-B7SI56EW-1815SDZP},1/5/2010 12:25,DHM0191,PC-2931,Insert
{C0O7-Y6QJ31NS-7929GTYZ},1/5/2010 13:39,DHM0191,PC-2931,Remove
{G9X1-C0UP65PS-1363CPDK},1/5/2010 14:05,DHM0191,PC-2931,Insert
{I8L1-Y8NE24UC-8468WNSG},1/5/2010 14:53,DHM0191,PC-2931,Remove
{I1B8-S6SS78VP-0153PCHU},1/5/2010 14:56,DHM0191,PC-2931,Insert
{J0B3-G5LS12QC-3791LSGS},1/5/2010 14:59,DHM0191,PC-2931,Remove
{F8U1-I4BQ75DV-1915SHCW},1/5/2010 8:46,FER0202,PC-1375,Insert
{K9I1-S8NF41JN-9605EGAC},1/5/2010 8:47,FER0202,PC-1375,Remove
{I2X4-T8PY74PR-2911IGNH},1/5/2010 9:05,FER0202,PC-1375,Insert
{E2K8-B1YE59GG-6425BHID},1/5/2010 9:07,FER0202,PC-1375,Remove
{P5A6-J2XR91CB-3092XTRX},1/5/2010 9:21,FER0202,PC-1375,Insert
{N4N5-N4QK56JM-4474RVTK},1/5/2010 9:33,FER0202,PC-1375,Remove
{X0D2-P5EC04OW-0461QHHO},1/5/2010 9:34,FER0202,PC-1375,Insert
{P9V3-N4XS29SS-6200NBCY},1/5/2010 9:49,FER0202,PC-1375,Remove
{Q2T1-K5NY16DC-0852UBKS},1/5/2010 10:08,FER0202,PC-1375,Insert
{V1Y6-S6SH86BD-0366GSJC},1/5/2010 10:32,FER0202,PC-1375,Remove
{D1A0-P0RY27DU-3635UXZS},1/5/2010 10:36,FER0202,PC-1375,Insert
{A1V4-L1UR94JW-4830VDXT},1/5/2010 10:40,FER0202,PC-1375,Remove
{O0D7-V3KX30GP-2925NOKJ},1/5/2010 11:33,FER0202,PC-1375,Insert
{I9U8-S0TE66WQ-6514UJYQ},1/5/2010 12:18,FER0202,PC-1375,Remove
{R6N4-O0HP70HV-0855VZAQ},1/5/2010 12:37,FER0202,PC-1375,Insert
{W7T5-Y9OP32WO-4423YUKA},1/5/2010 12:47,FER0202,PC-1375,Remove
{X7R4-H1UJ28DJ-6650USNE},1/5/2010 13:14,FER0202,PC-1375,Insert
{H6P4-J9JI03YI-1299ZHQY},1/5/2010 13:53,FER0202,PC-1375,Remove
{C4L2-P2QN91CQ-5773NQCO},1/5/2010 14:20,FER0202,PC-1375,Insert
{L3A6-C6EP06EI-7632GCIT},1/5/2010 14:42,FER0202,PC-1375,Remove
{L7K3-Q2EP54UM-9348UYOA},1/5/2010 10:03,PRM0203,PC-1465,Insert
{B2F0-I7ZJ32GU-1808UXQB},1/5/2010 11:28,PRM0203,PC-1465,Remove
{Z1R2-S2ER64QK-4678QZZY},1/5/2010 12:02,PRM0203,PC-1465,Insert
{G6K9-E1XZ27TA-6103KQRV},1/5/2010 12:28,PRM0203,PC-1465,Remove
{K4M2-X9KS72WS-0841AVVB},1/5/2010 12:50,PRM0203,PC-1465,Insert
{O5Y8-M4BJ03EU-5818TBLH},1/5/2010 13:49,PRM0203,PC-1465,Remove
{B3A4-A5YP67EY-5343YBEJ},1/5/2010 15:14,PRM0203,PC-1465,Insert
{N5M9-S1YT99AD-3806XSBQ},1/5/2010 15:22,PRM0203,PC-1465,Remove
{C9W3-D5DU99XA-0833RIWD},1/5/2010 15:45,PRM0203,PC-1465,Insert
{S8V6-Z4UJ23QP-7161LWIR},1/5/2010 15:46,PRM0203,PC-1465,Remove
{E5F7-E4OE55SS-5399QEXW},1/5/2010 16:09,PRM0203,PC-1465,Insert
{Y4S7-S2LV60KK-6297JLWF},1/5/2010 17:21,PRM0203,PC-1465,Remove
{J0Z2-E3JK23XW-3903ZCBS},1/5/2010 17:23,PRM0203,PC-1465,Insert
{J9M3-O5WA88PS-2485KYIV},1/5/2010 17:32,PRM0203,PC-1465,Remove
{N7C0-X0JI62VP-8366PLSL},1/5/2010 7:22,SUH0204,PC-3657,Insert
{D8N1-K5DT81BB-4240OQAJ},1/5/2010 7:54,SUH0204,PC-3657,Remove
{K4C3-J6EC98EE-1075RIRD},1/5/2010 8:48,SUH0204,PC-3657,Insert
{B2O7-X1TY90AF-3339YZNS},1/5/2010 8:57,SUH0204,PC-3657,Remove
{P5B3-Z0ZL67TZ-6026OQSA},1/5/2010 10:11,SUH0204,PC-3657,Insert
{U0L7-A1IE27CK-1327DXEI},1/5/2010 10:28,SUH0204,PC-3657,Remove
{D7Z3-L2AW43FZ-6186MLJC},1/5/2010 10:35,SUH0204,PC-3657,Insert
{A6U9-D3HL36NC-0760AMOT},1/5/2010 11:22,SUH0204,PC-3657,Remove
{O0Z8-M3GI04FM-0980VWEH},1/5/2010 12:24,SUH0204,PC-3657,Insert
{X0A0-T5SX52EA-7136ZCLH},1/5/2010 13:00,SUH0204,PC-3657,Remove
{K1V4-Z0GQ18SA-4448DWLA},1/5/2010 13:06,SUH0204,PC-3657,Insert
{Q1T8-O5WY92PR-3213DMYS},1/5/2010 13:26,SUH0204,PC-3657,Remove
{N8J2-J0MR23BW-2247SYJL},1/5/2010 14:45,SUH0204,PC-3657,Insert
{K4M8-J7NZ35CC-0513NMDY},1/5/2010 14:56,SUH0204,PC-3657,Remove
{R9H7-K3XD68PJ-8847CERK},1/5/2010 8:43,DAW0205,PC-5959,Insert
{C6C6-N9ES04SA-9990BUSH},1/5/2010 9:43,DAW0205,PC-5959,Remove
{A1R3-Y0MX47SL-6733SMDZ},1/5/2010 10:07,DAW0205,PC-5959,Insert
{T5V5-R7NP42DG-9022DQBS},1/5/2010 10:10,DAW0205,PC-5959,Remove
{C5P3-H4ID02IA-3583JXHG},1/5/2010 12:52,DAW0205,PC-5959,Insert
{Q7M1-O0YN27LW-3634DKSE},1/5/2010 13:12,DAW0205,PC-5959,Remove
{S7Z5-E1OB68JO-7889IBZC},1/5/2010 13:20,DAW0205,PC-5959,Insert
{R2Y1-H0XE35EG-6580FPVY},1/5/2010 13:22,DAW0205,PC-5959,Remove
{B2U7-B5DP40UX-0190LLVX},1/5/2010 13:28,DAW0205,PC-5959,Insert
{L2N7-Z6AP30NK-5609GWTX},1/5/2010 13:38,DAW0205,PC-5959,Remove
{A1I5-T2UA69GQ-3005NPWF},1/5/2010 13:48,DAW0205,PC-5959,Insert
{W8B0-H9HH01GV-5652XZHK},1/5/2010 13:55,DAW0205,PC-5959,Remove
{J1R3-B8DW99ET-6904XYKR},1/5/2010 14:01,DAW0205,PC-5959,Insert
{F6H0-V4HS02FT-0861XBCG},1/5/2010 14:16,DAW0205,PC-5959,Remove
{E5R5-Z0TC16TN-5617WSMY},1/5/2010 14:24,DAW0205,PC-5959,Insert
{P5B1-X9GG27NN-3342WAOC},1/5/2010 14:49,DAW0205,PC-5959,Remove
{J1Z9-U7HM55AH-0555TMET},1/5/2010 15:04,DAW0205,PC-5959,Insert
{U4Y9-S9SM61TS-4765LVAP},1/5/2010 16:42,DAW0205,PC-5959,Remove
{V3D8-K8HT05PT-1405OLPH},1/5/2010 8:30,CBA0214,PC-6187,Insert
{S0U4-Y4QH91FA-5307NCOE},1/5/2010 10:08,CBA0214,PC-6187,Remove
{N6Y1-T1FG64XP-5868HEUR},1/5/2010 11:02,CBA0214,PC-6187,Insert
{J7S2-T6PG03JP-5938TWKS},1/5/2010 13:02,CBA0214,PC-6187,Remove
{U2Y6-I2SZ44BF-4802EHWF},1/5/2010 13:07,CBA0214,PC-6187,Insert
{I8J1-E8IC16OI-4151QEPC},1/5/2010 13:14,CBA0214,PC-6187,Remove
{C3C4-Z0WM65IH-6464AOFO},1/5/2010 14:19,CBA0214,PC-6187,Insert
{J0A5-L4MH52SY-5187DJFU},1/5/2010 15:37,CBA0214,PC-6187,Remove
